id,name,type,city,state,address,pin_code,contact_person,phone,latitude,longitude,active,coord_validation_status,drop_reason
IW-3423,Sura Ltd Independent Workshop (IW-3423),Independent Workshop,Jaipur,Rajasthan,"381, Tiwari Marg, Nandyal 637077",146080,Chanchal Goyal,911409223194,26.897858,75.765277,True,OK,
IW-3424,Sankar Inc Independent Workshop (IW-3424),Independent Workshop,Delhi,Delhi,"22, Ben Ganj, Bhavnagar 438280",434547,Widisha Bhakta,81575698,28.683706,77.200504,True,OK,
IW-3425,Sant-Karan Independent Workshop (IW-3425),Independent Workshop,Hyderabad,Telangana,"50, Shroff, Ranchi 161757",466706,Ishaan Saran,6972726396,17.332138,78.509172,True,OK,
IW-3426,"Dutt, Bora and Gala Independent Workshop (IW-3426)",Independent Workshop,Hyderabad,Telangana,"39, Balan Zila, Sasaram 109232",809472,Chandani Thaman,5910457883,17.31408,78.413885,True,OK,
IW-3427,Agate Group Independent Workshop (IW-3427),Independent Workshop,Mangaluru,Karnataka,"660, Kurian Circle, Bhusawal-427933",510468,Triya Naidu,9795489134,12.974682,74.798507,True,OK,
IW-3430,Bhandari and Sons Independent Workshop (IW-3430),Independent Workshop,Rural,Unknown,"H.No. 691, Kala Chowk, Sultan Pur Majra 780299",722084,Vaishnavi Tandon,9788728944,23.680271,80.02717,True,OK,
IW-3431,"Dewan, Kulkarni and Ratta Independent Workshop (IW-3431)",Independent Workshop,Varanasi,Uttar Pradesh,"60/756, Sharma Circle, Nagpur-258634",416285,Janani Soni,5405290663,25.386256,82.958944,True,OK,
IW-3432,Joshi LLC Independent Workshop (IW-3432),Independent Workshop,Bengaluru,Karnataka,"75/68, Khurana Path, Kamarhati-226352",10712,Triveni Ben,8372258574,13.039035,77.632414,True,OK,
IW-3433,Borde-Zacharia Independent Workshop (IW-3433),Independent Workshop,Rural,Unknown,"510, Soman Path, Raipur 371796",615394,Wriddhish Tella,7291191951,22.996381,84.490708,True,OK,
IW-3434,"Keer, Keer and Bava Independent Workshop (IW-3434)",Independent Workshop,Delhi,Delhi,"54, Badami Zila, Jabalpur 598069",737644,Vansha Karan,7913147030,28.644728,77.146887,True,OK,
IW-3435,"Bajaj, Sem and Kurian Independent Workshop (IW-3435)",Independent Workshop,Rural,Unknown,"H.No. 65, Pradhan Zila, Satna 265729",323869,Siya Pal,1144010566,14.531968,79.973774,True,OK,
IW-3436,"Goswami, Raju and Choudhury Independent Workshop (IW-3436)",Independent Workshop,Delhi,Delhi,"55/16, Shroff Ganj, Howrah 549856",256884,Chaitanya Gara,1450024324,28.566152,77.152356,True,OK,
IW-3437,Banik-Lad Independent Workshop (IW-3437),Independent Workshop,Chennai,Tamil Nadu,"99, Maharaj Chowk, Nandyal 389200",652651,Anirudh Sane,915387672583,13.032349,80.22451,False,OK,
IW-3438,Thaman Inc Independent Workshop (IW-3438),Independent Workshop,Rural,Unknown,"H.No. 255, Amble Zila, Bhilwara-117779",279716,Andrew Magar,8136274693,25.282879,72.475155,True,OK,
IW-3439,"Sandal, Kant and Gupta Independent Workshop (IW-3439)",Independent Workshop,Mumbai,Maharashtra,"00, Venkataraman Ganj, Motihari-725099",277860,Atharv Dua,918803861151,19.108618,72.885273,True,OK,
IW-3440,Chatterjee Ltd Independent Workshop (IW-3440),Independent Workshop,Rural,Unknown,"770, Bath Nagar, Udaipur-786088",573933,Veer D’Alia,59563329,22.265069,82.531507,True,OK,
IW-3442,Desai-Radhakrishnan Independent Workshop (IW-3442),Independent Workshop,Rural,Unknown,"61/549, Chakrabarti Path, Hapur-611907",278055,Chandran Om,914015552231,22.834855,75.512791,True,OK,
IW-3443,Biswas Ltd Independent Workshop (IW-3443),Independent Workshop,Rural,Unknown,"00, Natarajan Circle, Pallavaram-403218",663061,Hardik Bala,4582415927,16.832092,77.785795,True,OK,
IW-3444,"Bajwa, Bahl and Oommen Independent Workshop (IW-3444)",Independent Workshop,Delhi,Delhi,"H.No. 165, Balasubramanian Chowk, Dindigul-460198",408513,Veda Kata,6727227382,28.651363,77.214026,True,OK,
IW-3445,Kamdar Ltd Independent Workshop (IW-3445),Independent Workshop,Rural,Unknown,"H.No. 156, Dua Road, Ajmer-279873",87911,Jai Seshadri,1114420134,26.59193,93.009385,True,OK,
IW-3446,Choudhary LLC Independent Workshop (IW-3446),Independent Workshop,Delhi,Delhi,"85/055, Sinha, Hubli–Dharwad 481464",545160,Chakradhar Mohan,913894713422,28.641859,77.236077,False,OK,
IW-3447,Vala-Gokhale Independent Workshop (IW-3447),Independent Workshop,Rural,Unknown,"32, Agarwal Nagar, Mau 976681",352989,Timothy Sur,919954940021,27.889692,78.120241,True,OK,
IW-3448,Vohra Inc Independent Workshop (IW-3448),Independent Workshop,Rural,Unknown,"82/823, Dhillon Road, Arrah 671184",116388,Anika Joshi,2505561323,26.567124,93.028705,True,OK,
IW-3449,Singhal LLC Independent Workshop (IW-3449),Independent Workshop,Vadodara,Gujarat,"37/244, Saini Ganj, Asansol-306892",909370,Pushti Mishra,912461857183,22.237406,73.114439,True,OK,
IW-3450,"Rao, Nagar and Goswami Independent Workshop (IW-3450)",Independent Workshop,Bengaluru,Karnataka,"H.No. 69, Dora Path, Rewa 617756",357064,Falak Dugal,919804303924,13.023861,77.659561,True,OK,
IW-3452,Sharma-Chokshi Independent Workshop (IW-3452),Independent Workshop,Rural,Unknown,"09/902, Konda Marg, Gaya 719281",377834,Charita Chaudhuri,918803234401,33.140625,76.328562,True,OK,
IW-3453,Talwar-Bawa Independent Workshop (IW-3453),Independent Workshop,Kolkata,West Bengal,"79, Raman Path, Bally-087921",826113,Lakshit Dani,910615777186,22.605552,88.383107,True,OK,
IW-3454,Shere Inc Independent Workshop (IW-3454),Independent Workshop,Jaipur,Rajasthan,"H.No. 685, Jani Marg, Dewas 673650",832888,Jeet Sant,917823691539,26.9371,75.855918,True,OK,
IW-3455,"Chahal, Mangat and Pradhan Independent Workshop (IW-3455)",Independent Workshop,Indore,Madhya Pradesh,"20/570, Mani Marg, Bally-467053",662202,Aishani Sen,2349140471,22.718672,75.921496,True,OK,
IW-3456,Sachdev LLC Independent Workshop (IW-3456),Independent Workshop,Rural,Unknown,"59, Parmar Path, Bihar Sharif 382491",911967,Gautami Atwal,2833475278,26.352747,75.410957,True,OK,
IW-3457,Gokhale Group Independent Workshop (IW-3457),Independent Workshop,Rural,Unknown,"07/611, Goel Ganj, Bihar Sharif 661949",665912,Agastya Amble,743611834,23.985218,73.2004,True,OK,
IW-3458,"Mane, Mandal and Seth Independent Workshop (IW-3458)",Independent Workshop,Coimbatore,Tamil Nadu,"59, Dhillon, Ichalkaranji-536481",620485,Frado Dugar,188007620,11.034379,77.02546,True,OK,
IW-3460,"Aggarwal, Virk and Kari Independent Workshop (IW-3460)",Independent Workshop,Rural,Unknown,"H.No. 630, Joshi Ganj, Hospet-553169",100066,Janaki Goda,4290915665,30.509336,76.966789,True,OK,
IW-3461,Agrawal-Tripathi Independent Workshop (IW-3461),Independent Workshop,Chennai,Tamil Nadu,"48/17, Pingle, Latur-731199",770533,Ganga Nori,912323392034,13.059583,80.268962,True,OK,
IW-3462,Manda-Chaudhary Independent Workshop (IW-3462),Independent Workshop,Rural,Unknown,"14, Nath Circle, Bhagalpur-316088",421595,Jeremiah Wadhwa,7745398698,20.313875,81.581855,True,OK,
IW-3463,"Ahuja, Sharma and Nair Independent Workshop (IW-3463)",Independent Workshop,Bhopal,Madhya Pradesh,"23, Buch Ganj, Anantapuram-210915",152249,Max Sharma,7475570413,23.213821,77.473941,True,OK,
IW-3464,Krishnamurthy-Kaul Independent Workshop (IW-3464),Independent Workshop,Amritsar,Punjab,"68/32, Bhasin Path, Bikaner 171864",321034,Neha Baria,918393544473,31.643577,74.795619,True,OK,
IW-3466,Shan-Sarkar Independent Workshop (IW-3466),Independent Workshop,Nagpur,Maharashtra,"72, Subramaniam Road, Bareilly-843869",474608,Qarin Suresh,6444797067,21.128929,79.075695,True,OK,
IW-3467,Loyal LLC Independent Workshop (IW-3467),Independent Workshop,Bengaluru,Karnataka,"74/40, Grewal Chowk, Ballia-618870",179777,Mahika Sankar,3636011838,12.962935,77.526435,True,OK,
IW-3468,Dugar and Sons Independent Workshop (IW-3468),Independent Workshop,Hyderabad,Telangana,"H.No. 93, Lal Street, Berhampur-540794",603825,Manthan Golla,6455627022,17.446469,78.473653,True,OK,
IW-3469,Sanghvi PLC Independent Workshop (IW-3469),Independent Workshop,Visakhapatnam,Andhra Pradesh,"83, Subramanian, Gwalior 132371",138110,Forum Sawhney,2366380556,17.622373,83.196473,True,OK,
IW-3470,"Dash, Sachar and Bir Independent Workshop (IW-3470)",Independent Workshop,Rural,Unknown,"08, Sodhi Nagar, Dhule-970748",83093,Shravya Kalita,5804088485,20.897099,72.869576,True,OK,
IW-3471,Wali PLC Independent Workshop (IW-3471),Independent Workshop,Rural,Unknown,"H.No. 010, Jaggi Marg, Jaipur 992505",484602,Omya Atwal,7700688853,23.212435,85.987075,True,OK,
IW-3472,Viswanathan PLC Independent Workshop (IW-3472),Independent Workshop,Surat,Gujarat,"43, Mohan Circle, Junagadh 618767",932307,Warhi Suri,3718921232,21.155264,72.795348,True,OK,
IW-3473,Bassi-Thaker Independent Workshop (IW-3473),Independent Workshop,Rural,Unknown,"48/268, Balay Ganj, Tumkur-187625",472747,Rachita Hari,529533300,20.502711,86.476087,True,OK,
IW-3474,Amble PLC Independent Workshop (IW-3474),Independent Workshop,Patna,Bihar,"79, Suri, Morena-249981",63731,Yasti Mallick,1545333020,25.638914,85.142035,True,OK,
IW-3475,Gopal PLC Independent Workshop (IW-3475),Independent Workshop,Delhi,Delhi,"H.No. 92, Pant Road, Chandrapur 371581",841263,Omkaar Oak,914332598229,28.577041,77.161809,True,OK,
IW-3476,"Palla, Taneja and Purohit Independent Workshop (IW-3476)",Independent Workshop,Rural,Unknown,"H.No. 483, Pai Street, Sangli-Miraj & Kupwad 589430",830301,Harshil Shetty,911336754708,21.023783,81.529657,True,OK,
IW-3477,"Dara, Pillai and Mane Independent Workshop (IW-3477)",Independent Workshop,Delhi,Delhi,"749, Balan, Bhiwani 161055",94800,Adya Pandya,7191627106,28.556872,77.18125,True,OK,
IW-3478,Mistry PLC Independent Workshop (IW-3478),Independent Workshop,Rural,Unknown,"83/478, Sem Ganj, Guntakal-310508",553175,Wishi Puri,6514762236,24.409344,78.018332,True,OK,
IW-3479,Dasgupta PLC Independent Workshop (IW-3479),Independent Workshop,Chandigarh,Chandigarh,"15/361, Khatri Path, Kadapa 586196",392981,Utkarsh Keer,910335261953,30.745246,76.699981,True,CORRECTED,
IW-3480,Ramachandran and Sons Independent Workshop (IW-3480),Independent Workshop,Patna,Bihar,"86, Andra Street, Pudukkottai 885914",307973,Zashil Ramachandran,914791108972,25.524082,85.101447,True,OK,
IW-3481,"Dube, Sachdeva and Kibe Independent Workshop (IW-3481)",Independent Workshop,Mangaluru,Karnataka,"47/34, Bassi, Guna-932028",324606,Anvi Pal,252122086,12.872615,74.879241,True,OK,
IW-3482,Sabharwal-Kamdar Independent Workshop (IW-3482),Independent Workshop,Ahmedabad,Gujarat,"H.No. 16, Tank Ganj, Sasaram 575365",839690,Vasudha Bhargava,5036424790,23.001652,72.638489,True,OK,
IW-3483,"Upadhyay, Mohan and Rajagopal Independent Workshop (IW-3483)",Independent Workshop,Pune,Maharashtra,"438, Shanker Chowk, Anantapuram 502491",610076,Vihaan Bobal,3233549592,18.564747,73.859855,True,OK,
IW-3484,"Aggarwal, Sani and Saraf Independent Workshop (IW-3484)",Independent Workshop,Visakhapatnam,Andhra Pradesh,"28/050, Nanda Chowk, Ambarnath 180346",939396,Tanvi Sama,4564471745,17.634082,83.208178,True,OK,
IW-3485,"Kala, Kumar and Tara Independent Workshop (IW-3485)",Independent Workshop,Rural,Unknown,"42/874, Nagi Chowk, Eluru-030805",606644,Arya Salvi,5464793750,24.856771,71.856793,True,OK,
IW-3486,Patla-Ahuja Independent Workshop (IW-3486),Independent Workshop,Amritsar,Punjab,"H.No. 280, Savant Path, Haridwar 429159",450758,Daniel Dass,9743101768,31.648449,74.927737,True,OK,
IW-3487,Chawla Ltd Independent Workshop (IW-3487),Independent Workshop,Kolkata,West Bengal,"54/48, Hayer, Amroha 733310",374701,Unni Lata,2316555434,22.633638,88.312553,True,OK,
IW-3488,"Dube, Bhasin and Murty Independent Workshop (IW-3488)",Independent Workshop,Rural,Unknown,"32/611, Chahal, Rajkot 682565",135870,Anika Kuruvilla,3585024873,9.801487,76.308909,True,OK,
IW-3489,"Kale, Batta and Natarajan Independent Workshop (IW-3489)",Independent Workshop,Rural,Unknown,"H.No. 94, Anand Marg, Mahbubnagar 313481",97114,Yashasvi Doshi,172762914,18.634918,74.957818,True,OK,
IW-3490,"Dave, Parikh and Dhar Independent Workshop (IW-3490)",Independent Workshop,Rural,Unknown,"H.No. 10, Pal Nagar, Narasaraopet 168106",582765,Avi Maharaj,102892625,18.310812,83.995683,True,OK,
IW-3492,Pradhan PLC Independent Workshop (IW-3492),Independent Workshop,Bengaluru,Karnataka,"H.No. 289, Chakraborty Nagar, Purnia 404762",401247,Ojas Lal,919307283142,12.921543,77.52672,True,OK,
IW-3493,Dara-Lad Independent Workshop (IW-3493),Independent Workshop,Rural,Unknown,"59, Raj Marg, Pali-658352",82662,Brijesh Mishra,6698575448,17.994733,74.30861,True,OK,
IW-3494,"Chaudhary, Khare and Palla Independent Workshop (IW-3494)",Independent Workshop,Ahmedabad,Gujarat,"H.No. 183, Om Path, Proddatur-428422",218683,Janani Bajaj,4460031034,22.965242,72.530179,True,OK,
IW-3495,Natarajan-Kakar Independent Workshop (IW-3495),Independent Workshop,Bengaluru,Karnataka,"H.No. 442, Varma Circle, Agra-434637",454069,Qushi Hegde,3457107014,12.986019,77.532577,True,OK,
IW-3496,Sekhon Ltd Independent Workshop (IW-3496),Independent Workshop,Mumbai,Maharashtra,"821, Bera Chowk, Cuttack-667403",140504,Thomas Bhargava,911312211242,19.106088,72.899578,True,OK,
IW-3497,"Kade, Bumb and Prabhakar Independent Workshop (IW-3497)",Independent Workshop,Delhi,Delhi,"09/09, Merchant Street, Dehradun 623140",697807,Yutika Bhavsar,1374456154,28.590011,77.244391,True,OK,
IW-3498,Padmanabhan-Dugal Independent Workshop (IW-3498),Independent Workshop,Rural,Unknown,"28/313, Baral Nagar, Bellary 751296",883983,Victor Lanka,1834097489,21.033462,81.485166,True,OK,
IW-3500,Bawa-Sharaf Independent Workshop (IW-3500),Independent Workshop,Rural,Unknown,"54, Agate Ganj, Anand 402804",755225,Leela Luthra,918067501089,27.521344,76.185108,True,OK,
IW-3501,"Dixit, Shan and Shetty Independent Workshop (IW-3501)",Independent Workshop,Mangaluru,Karnataka,"88/473, Nath Zila, Vadodara 023571",289073,Abhiram Ganesan,3466362769,12.958958,74.80315,True,OK,
IW-3502,Peri-Nayar Independent Workshop (IW-3502),Independent Workshop,Rural,Unknown,"H.No. 247, Sahni Ganj, Muzaffarnagar-715602",664541,Patrick Lalla,5802663161,21.483502,81.23057,True,OK,
IW-3503,Venkataraman-Kulkarni Independent Workshop (IW-3503),Independent Workshop,Rural,Unknown,"76, Sidhu Marg, Dhanbad-986101",574538,Indira Sharaf,919552244667,18.51788,73.081971,True,OK,
IW-3504,Cheema Inc Independent Workshop (IW-3504),Independent Workshop,Rural,Unknown,"14/731, Bajaj Nagar, Avadi 386798",710514,Aarna Raghavan,916811613901,21.474356,81.223113,True,OK,
IW-3505,Butala-Deo Independent Workshop (IW-3505),Independent Workshop,Surat,Gujarat,"H.No. 854, Rana Path, Vijayawada-566700",624753,Advik Sha,5129878452,21.165023,72.874566,True,OK,
IW-3506,Pandit-Kulkarni Independent Workshop (IW-3506),Independent Workshop,Hyderabad,Telangana,"H.No. 15, Shere Road, Mangalore 355756",695385,Anya Patil,4911998207,17.376509,78.45397,True,OK,
IW-3507,Acharya-Chaudhari Independent Workshop (IW-3507),Independent Workshop,Indore,Madhya Pradesh,"166, Chatterjee Circle, Kavali-319124",671972,Vritti Walla,910621120565,22.735568,75.926537,True,OK,
IW-3508,"Deo, Mukhopadhyay and Dutt Independent Workshop (IW-3508)",Independent Workshop,Rural,Unknown,"H.No. 216, Chakrabarti Nagar, Burhanpur-034611",802305,Samaksh Dua,9315335245,23.519133,78.228806,True,OK,
IW-3509,"Nadig, Kapur and Konda Independent Workshop (IW-3509)",Independent Workshop,Mumbai,Maharashtra,"43/617, Bhatti Path, Bathinda-356628",67112,Manbir Dara,9370276142,19.068989,72.87684,False,OK,
IW-3510,Dash-Parsa Independent Workshop (IW-3510),Independent Workshop,Rural,Unknown,"285, Garg, Korba 381290",993813,Vihaan Hayre,365136317,22.464404,72.726657,True,OK,
IW-3511,"D’Alia, Dara and Mammen Independent Workshop (IW-3511)",Independent Workshop,Jaipur,Rajasthan,"52/64, Sankaran Chowk, Kozhikode-435311",138770,Kevin Pillay,8031624618,26.933348,75.828975,True,OK,
IW-3512,"Mukherjee, Wason and Behl Independent Workshop (IW-3512)",Independent Workshop,Ahmedabad,Gujarat,"287, Saraf Ganj, Guwahati 685766",196242,Yamini Morar,2946607370,23.029751,72.621332,True,OK,
IW-3513,Memon Ltd Independent Workshop (IW-3513),Independent Workshop,Mumbai,Maharashtra,"39/681, Baral Circle, Jamshedpur-909317",238498,Rachita Varghese,915785891676,19.099377,72.922322,True,OK,
IW-3514,"Grover, Sama and Kapoor Independent Workshop (IW-3514)",Independent Workshop,Bengaluru,Karnataka,"688, Luthra Path, Panvel 168012",551902,Tristan Sandhu,3575541267,12.99625,77.577846,True,OK,
IW-3515,Parekh-Bandi Independent Workshop (IW-3515),Independent Workshop,Rural,Unknown,"H.No. 27, Kade Nagar, Gangtok-588224",64771,Kabir Sastry,442596841,18.892362,79.404641,True,OK,
IW-3516,Shetty PLC Independent Workshop (IW-3516),Independent Workshop,Coimbatore,Tamil Nadu,"49/35, Parmar Nagar, Suryapet 710671",460783,Jagvi Goyal,9437710001,11.036115,76.922605,True,OK,
IW-3517,Sarraf-Dube Independent Workshop (IW-3517),Independent Workshop,Lucknow,Uttar Pradesh,"H.No. 41, Char Ganj, Pudukkottai-286032",636551,Fiyaz Rama,4455416568,26.791673,80.922693,True,OK,
IW-3519,"Karan, Palan and Mittal Independent Workshop (IW-3519)",Independent Workshop,Rural,Unknown,"324, Sandhu Zila, Howrah 973820",545068,Jeremiah Kannan,637622392,30.928701,75.969574,True,OK,
IW-3520,"Bera, Grewal and Bhatti Independent Workshop (IW-3520)",Independent Workshop,Kolkata,West Bengal,"91, Narayan Street, Bathinda 142583",21775,Kevin Patel,917243367192,22.51191,88.416981,True,OK,
IW-3521,"Pillai, Kurian and Balasubramanian Independent Workshop (IW-3521)",Independent Workshop,Mumbai,Maharashtra,"H.No. 050, Balakrishnan Road, Aurangabad 834133",324457,Max Sundaram,8152403981,19.139273,72.838083,True,OK,
IW-3522,"Deo, Mitter and Yogi Independent Workshop (IW-3522)",Independent Workshop,Rural,Unknown,"27, Lal Path, Parbhani-039175",802474,Mahika Kale,8405798195,23.526486,78.191472,True,OK,
IW-3523,Raj Inc Independent Workshop (IW-3523),Independent Workshop,Rural,Unknown,"H.No. 18, Roy Circle, Ambattur 337858",148284,Falak Ratta,919186721096,15.270674,74.106777,True,OK,
IW-3524,Jaggi-Sane Independent Workshop (IW-3524),Independent Workshop,Rural,Unknown,"90/22, Nayak Zila, Ramgarh-609034",360808,Edhitha Wali,915502844806,23.234872,79.122133,True,OK,
IW-3526,Joshi-Dhar Independent Workshop (IW-3526),Independent Workshop,Kolkata,West Bengal,"383, Borra, Latur-232478",898400,Max Dugar,913259471452,22.586333,88.382726,True,OK,
IW-3527,Sridhar PLC Independent Workshop (IW-3527),Independent Workshop,Bengaluru,Karnataka,"75/200, Sane Road, Bhiwandi-666048",62501,Chasmum Pall,3675319983,13.038877,77.631714,True,OK,
IW-3528,"Chana, Soni and Nori Independent Workshop (IW-3528)",Independent Workshop,Kolkata,West Bengal,"H.No. 33, Dani Circle, Eluru 153991",77460,Nandini Mohanty,5259350939,22.579747,88.410057,True,OK,
IW-3529,"Tak, Panchal and Sem Independent Workshop (IW-3529)",Independent Workshop,Mumbai,Maharashtra,"795, Bhandari Street, Solapur-646937",547630,Reyansh Nagy,8887712804,19.145972,72.937324,True,OK,
IW-3530,Sanghvi Inc Independent Workshop (IW-3530),Independent Workshop,Mumbai,Maharashtra,"H.No. 846, Sandhu, Bally-166857",209554,Triveni Gala,2539114090,19.116208,72.902516,True,OK,
IW-3531,Nagar Inc Independent Workshop (IW-3531),Independent Workshop,Chennai,Tamil Nadu,"19/20, Seth, Tiruchirappalli-053831",531671,Hema Nayak,9827422949,13.110876,80.254154,True,OK,
IW-3532,Loyal and Sons Independent Workshop (IW-3532),Independent Workshop,Patna,Bihar,"H.No. 007, Kohli Chowk, Cuttack-458703",725881,Sanaya Saha,915051317229,25.553687,85.198931,True,OK,
IW-3533,Dubey Group Independent Workshop (IW-3533),Independent Workshop,Delhi,Delhi,"72/88, Patil Ganj, Ludhiana-683011",89068,Rachita Muni,7249085606,28.581238,77.28175,True,OK,
IW-3534,Anand-Bahl Independent Workshop (IW-3534),Independent Workshop,Rural,Unknown,"355, Jhaveri Circle, Aurangabad-560001",940597,Wazir Golla,917351615031,11.723995,75.524287,True,OK,
IW-3535,"Sathe, Dhar and Tiwari Independent Workshop (IW-3535)",Independent Workshop,Rural,Unknown,"H.No. 89, Radhakrishnan Nagar, Unnao-399636",413586,Ayaan Bakshi,913517408387,18.183933,79.698549,True,OK,
IW-3536,Ganesan Inc Independent Workshop (IW-3536),Independent Workshop,Kolkata,West Bengal,"29, Subramaniam Chowk, Unnao-151160",324606,Gabriel Mann,919277067496,22.559133,88.367517,True,OK,
IW-3537,Kari-Dutta Independent Workshop (IW-3537),Independent Workshop,Rural,Unknown,"H.No. 36, Sama Zila, Amritsar 758484",649070,Aadhya Nazareth,4472528018,18.529009,73.095923,True,OK,
IW-3538,Buch LLC Independent Workshop (IW-3538),Independent Workshop,Patna,Bihar,"344, Sani Ganj, Sambhal-607062",120789,Omya Swamy,917757295106,25.563438,85.11584,True,OK,
IW-3539,"Rege, Mani and Sandhu Independent Workshop (IW-3539)",Independent Workshop,Surat,Gujarat,"84/35, Deshpande Nagar, Jalandhar 695564",213997,Janya Ganesan,911511416221,21.143319,72.901885,True,OK,
IW-3540,Ratti-Murty Independent Workshop (IW-3540),Independent Workshop,Rural,Unknown,"H.No. 28, Bawa Path, Panipat 824631",688725,Nidhi Mann,2109795534,19.598376,79.460015,True,OK,
IW-3542,"Saini, Tandon and Soni Independent Workshop (IW-3542)",Independent Workshop,Rural,Unknown,"46, Iyer Zila, Bidar-387969",635543,Sathvik Narasimhan,4963709643,26.874947,94.004819,True,OK,
IW-3543,Bava-Vig Independent Workshop (IW-3543),Independent Workshop,Rural,Unknown,"00, Tripathi Street, Saharanpur-356050",167009,Benjamin Dhawan,2470986625,27.340491,74.162401,True,OK,
IW-3544,Agrawal-Saha Independent Workshop (IW-3544),Independent Workshop,Rural,Unknown,"H.No. 75, Peri Chowk, Karawal Nagar 798111",737033,Eesha Sachdev,916932630091,27.133191,79.465832,True,OK,
IW-3545,Mahal-Pandey Independent Workshop (IW-3545),Independent Workshop,Rural,Unknown,"H.No. 72, Amble, Kirari Suleman Nagar 447973",274978,Manan Bhatt,5535068951,29.481208,77.863985,True,OK,
IW-3546,Dhillon-Patil Independent Workshop (IW-3546),Independent Workshop,Lucknow,Uttar Pradesh,"35/72, Bhatti, Indore 595837",632534,Banjeet Murthy,913570306653,26.812745,80.887595,True,OK,
IW-3547,Peri and Sons Independent Workshop (IW-3547),Independent Workshop,Kolkata,West Bengal,"00, Ram Path, Asansol 421025",386218,Anvi Nori,6764097864,22.612732,88.342902,True,OK,
IW-3548,Bhat PLC Independent Workshop (IW-3548),Independent Workshop,Delhi,Delhi,"47/37, Uppal Road, Sambhal-753369",315660,Yasti Pradhan,8174855541,28.669646,77.202673,False,OK,
IW-3549,"Buch, Deshpande and Apte Independent Workshop (IW-3549)",Independent Workshop,Rural,Unknown,"H.No. 84, Sankaran Ganj, Alappuzha 726786",143251,Mason Som,4484854318,19.909169,73.074844,True,OK,
IW-3550,Varma-Lata Independent Workshop (IW-3550),Independent Workshop,Rural,Unknown,"H.No. 106, Naidu Chowk, Raichur 451114",491070,Niharika Manne,5910738194,21.693398,78.992966,True,OK,
IW-3551,Kohli-Ganesan Independent Workshop (IW-3551),Independent Workshop,Chennai,Tamil Nadu,"H.No. 45, Dave Path, Mehsana 146813",893174,Isaac Yohannan,911349501029,13.080954,80.27995,True,OK,
IW-3552,Parikh-Raval Independent Workshop (IW-3552),Independent Workshop,Delhi,Delhi,"06/437, Bera Path, Gopalpur-541992",117160,George Keer,122058182,28.615847,77.24153,True,OK,
IW-3553,Kala Group Independent Workshop (IW-3553),Independent Workshop,Bengaluru,Karnataka,"07/924, Dewan Street, Mumbai-030328",240796,Deepa Toor,914673734718,12.986995,77.539855,True,OK,
IW-3554,Lall PLC Independent Workshop (IW-3554),Independent Workshop,Rural,Unknown,"91/835, Boase Path, Ambala 356257",808297,Lajita Babu,9760137405,26.716572,77.978461,True,OK,
IW-3556,Rana-Sankar Independent Workshop (IW-3556),Independent Workshop,Rural,Unknown,"911, Nagar Nagar, Adoni 208650",350458,Jonathan Gola,4711788896,23.4784,78.193455,True,OK,
IW-3557,Ghosh and Sons Independent Workshop (IW-3557),Independent Workshop,Rural,Unknown,"22/82, Yogi Circle, Tinsukia 580157",460683,Ucchal Sama,913999568910,21.512303,86.999242,True,OK,
IW-3558,Doctor LLC Independent Workshop (IW-3558),Independent Workshop,Rural,Unknown,"56/57, Kashyap Circle, Aurangabad 927338",736341,Ayushman Pandey,913499618402,23.513411,88.030494,True,OK,
IW-3559,Apte Inc Independent Workshop (IW-3559),Independent Workshop,Vadodara,Gujarat,"89/86, Chopra Street, Hazaribagh-588486",64297,Hardik Thaker,5590100114,22.305305,73.222434,True,OK,
IW-3560,"Kar, Krishnamurthy and Bawa Independent Workshop (IW-3560)",Independent Workshop,Hyderabad,Telangana,"45, Bhakta Chowk, Jaunpur 685760",157007,Lipika Bobal,910460360026,17.344598,78.431719,True,OK,
IW-3561,Tara PLC Independent Workshop (IW-3561),Independent Workshop,Rural,Unknown,"H.No. 81, Prasad Chowk, Surendranagar Dudhrej-920400",650036,Ati Basak,8228862587,22.285831,74.711992,True,OK,
IW-3566,"Bail, Bhandari and Palla Independent Workshop (IW-3566)",Independent Workshop,Rural,Unknown,"48/96, Verma Path, Delhi 847893",615110,Darpan Rau,7180035582,11.529987,77.077044,True,OK,
IW-3567,Shankar-Subramaniam Independent Workshop (IW-3567),Independent Workshop,Vadodara,Gujarat,"77, Chana, Kavali 343935",961371,Rehaan Bhavsar,8353762529,22.308371,73.249321,True,OK,
IW-3568,Bawa Inc Independent Workshop (IW-3568),Independent Workshop,Rural,Unknown,"H.No. 175, Iyengar Chowk, Kottayam-801381",317315,Lajita Koshy,6745095406,22.275952,77.508121,True,OK,
IW-3569,Majumdar-Lall Independent Workshop (IW-3569),Independent Workshop,Rural,Unknown,"H.No. 99, Kaul, Bharatpur-496462",841862,Warda Krishnamurthy,22288987,22.834876,75.481543,True,OK,
IW-3570,"Ram, Bhandari and Pingle Independent Workshop (IW-3570)",Independent Workshop,Mumbai,Maharashtra,"850, Narayanan Street, Durg-182563",852595,Aadhya Natarajan,5325921681,19.052298,72.904023,True,OK,
IW-3571,"Pal, Deshmukh and Jain Independent Workshop (IW-3571)",Independent Workshop,Kolkata,West Bengal,"82/216, Patel, Latur-312077",926525,Yashasvi Goswami,913130013492,22.631961,88.305723,True,OK,
