dealer_id,city,sale_date,parts_category,units_sold,revenue_inr
DLR-0655,Bengaluru,2022-09-08,Electrical,293,796000
DLR-0655,Bengaluru,2023-09-09,Transmission,246,679000
DLR-0655,Bengaluru,2023-09-01,Engine Parts,133,957000
DLR-0655,Bengaluru,2021-08-15,Transmission,421,1101000
DLR-0655,Bengaluru,2022-05-12,Suspension,122,595000
DLR-0655,Bengaluru,2021-01-11,Transmission,429,1182000
DLR-0655,Bengaluru,2022-02-14,Body Parts,342,814000
DLR-0655,Bengaluru,2024-06-03,Filters,448,645000
DLR-0655,Bengaluru,2024-11-04,Transmission,490,992000
DLR-0655,Bengaluru,2024-08-11,Brakes,181,751000
DLR-0655,Bengaluru,2021-08-30,Filters,386,824000
DLR-0655,Bengaluru,2021-02-15,Body Parts,71,759000
DLR-0655,Bengaluru,2022-08-11,Body Parts,263,677000
DLR-0656,Indore,2021-10-04,Brakes,428,604000
DLR-0656,Indore,2022-11-20,Body Parts,65,473000
DLR-0656,Indore,2024-06-01,Tyres & Wheels,212,323000
DLR-0656,Indore,2023-03-11,Filters,193,582000
DLR-0656,Indore,2023-12-12,Body Parts,477,353000
DLR-0656,Indore,2023-04-02,Filters,177,360000
DLR-0656,Indore,2024-06-04,Filters,16,665000
DLR-0656,Indore,2020-03-26,Suspension,371,354000
DLR-0656,Indore,2021-03-24,Tyres & Wheels,390,209000
DLR-0656,Indore,2021-10-06,Electrical,103,591000
DLR-0656,Indore,2023-03-12,Filters,387,470000
DLR-0656,Indore,2021-07-11,Transmission,336,482000
DLR-0656,Indore,2020-10-13,Brakes,14,469000
DLR-0656,Indore,2023-02-28,Electrical,104,540000
DLR-0656,Indore,2024-12-22,Electrical,176,412000
DLR-0656,Indore,2020-07-08,Transmission,183,702000
DLR-0656,Indore,2021-12-24,Tyres & Wheels,479,318000
DLR-0656,Indore,2023-04-18,Body Parts,439,568000
DLR-0656,Indore,2024-01-15,Suspension,242,593000
DLR-0656,Indore,2023-08-06,Electrical,127,411000
DLR-0656,Indore,2022-09-19,Filters,221,377000
DLR-0656,Indore,2020-04-02,Transmission,45,642000
DLR-0656,Indore,2021-08-06,Electrical,489,381000
DLR-0657,Guwahati,2021-09-20,Suspension,39,315000
DLR-0657,Guwahati,2021-01-13,Tyres & Wheels,33,450000
DLR-0657,Guwahati,2023-01-21,Brakes,122,373000
DLR-0657,Guwahati,2024-06-06,Tyres & Wheels,89,208000
DLR-0657,Guwahati,2021-01-01,Electrical,72,527000
DLR-0657,Guwahati,2020-02-03,Suspension,195,322000
DLR-0657,Guwahati,2023-07-31,Electrical,169,334000
DLR-0657,Guwahati,2023-10-06,Suspension,320,393000
DLR-0657,Guwahati,2020-11-08,Electrical,320,426000
DLR-0657,Guwahati,2023-07-30,Body Parts,26,546000
DLR-0657,Guwahati,2020-06-27,Transmission,300,221000
DLR-0657,Guwahati,2022-03-18,Electrical,295,444000
DLR-0657,Guwahati,2021-06-17,Engine Parts,245,437000
DLR-0657,Guwahati,2024-07-07,Filters,356,358000
DLR-0657,Guwahati,2023-08-16,Body Parts,111,441000
DLR-0657,Guwahati,2023-05-20,Engine Parts,481,454000
DLR-0657,Guwahati,2023-01-22,Tyres & Wheels,285,246000
DLR-0657,Guwahati,2021-03-11,Transmission,394,527000
DLR-0657,Guwahati,2022-10-18,Filters,244,230000
DLR-0657,Guwahati,2023-11-08,Engine Parts,35,268000
DLR-0657,Guwahati,2022-06-16,Electrical,169,346000
DLR-0657,Guwahati,2021-09-13,Filters,230,543000
DLR-0657,Guwahati,2022-03-14,Filters,321,342000
DLR-0657,Guwahati,2021-09-24,Suspension,230,367000
DLR-0657,Guwahati,2023-11-02,Engine Parts,358,499000
DLR-0657,Guwahati,2023-03-03,Transmission,117,343000
DLR-0658,Ahmedabad,2022-04-16,Electrical,459,604000
DLR-0658,Ahmedabad,2023-10-29,Body Parts,473,757000
DLR-0658,Ahmedabad,2024-02-01,Engine Parts,281,1114000
DLR-0658,Ahmedabad,2021-10-31,Body Parts,306,854000
DLR-0658,Ahmedabad,2021-01-05,Body Parts,413,1226000
DLR-0658,Ahmedabad,2023-07-20,Filters,94,988000
DLR-0658,Ahmedabad,2023-03-15,Tyres & Wheels,415,711000
DLR-0658,Ahmedabad,2021-01-12,Filters,204,850000
DLR-0658,Ahmedabad,2023-03-04,Electrical,117,669000
DLR-0658,Ahmedabad,2024-07-11,Electrical,177,706000
DLR-0658,Ahmedabad,2022-07-06,Electrical,259,1736000
DLR-0658,Ahmedabad,2021-05-16,Transmission,377,1044000
DLR-0658,Ahmedabad,2024-08-22,Filters,481,1012000
DLR-0658,Ahmedabad,2023-01-11,Electrical,252,715000
DLR-0658,Ahmedabad,2020-04-22,Transmission,249,1154000
DLR-0658,Ahmedabad,2020-12-28,Suspension,409,1060000
DLR-0658,Ahmedabad,2023-10-08,Suspension,139,1216000
DLR-0658,Ahmedabad,2023-07-30,Transmission,458,1207000
DLR-0658,Ahmedabad,2024-12-02,Filters,223,544000
DLR-0658,Ahmedabad,2022-03-25,Brakes,33,618000
DLR-0658,Ahmedabad,2021-12-24,Brakes,489,639000
DLR-0658,Ahmedabad,2021-09-02,Filters,54,651000
DLR-0658,Ahmedabad,2023-01-24,Engine Parts,203,905000
DLR-0658,Ahmedabad,2024-11-16,Filters,96,727000
DLR-0658,Ahmedabad,2022-10-25,Filters,397,1255000
DLR-0658,Ahmedabad,2024-02-22,Tyres & Wheels,492,1221000
DLR-0658,Ahmedabad,2023-06-15,Electrical,149,839000
DLR-0658,Ahmedabad,2021-05-28,Transmission,465,1231000
DLR-0659,Bengaluru,2024-03-24,Suspension,358,1138000
DLR-0659,Bengaluru,2024-06-18,Body Parts,52,750000
DLR-0659,Bengaluru,2022-12-01,Filters,328,438000
DLR-0659,Bengaluru,2023-12-19,Body Parts,223,796000
DLR-0659,Bengaluru,2024-06-26,Brakes,127,711000
DLR-0659,Bengaluru,2023-09-28,Transmission,149,881000
DLR-0659,Bengaluru,2020-04-06,Suspension,366,858000
DLR-0659,Bengaluru,2023-09-05,Suspension,454,853000
DLR-0659,Bengaluru,2020-07-26,Suspension,288,945000
DLR-0659,Bengaluru,2020-02-26,Brakes,212,597000
DLR-0659,Bengaluru,2023-04-01,Suspension,147,922000
DLR-0659,Bengaluru,2022-08-18,Filters,309,752000
DLR-0659,Bengaluru,2020-05-19,Electrical,340,880000
DLR-0659,Bengaluru,2024-09-01,Suspension,262,1031000
DLR-0659,Bengaluru,2022-10-08,Suspension,333,595000
DLR-0659,Bengaluru,2023-06-03,Engine Parts,56,784000
DLR-0659,Bengaluru,2024-05-08,Electrical,91,816000
DLR-0659,Bengaluru,2024-06-25,Engine Parts,49,737000
DLR-0659,Bengaluru,2022-02-28,Suspension,59,1020000
DLR-0659,Bengaluru,2022-10-23,Body Parts,102,696000
DLR-0660,Amritsar,2020-01-13,Electrical,133,320000
DLR-0660,Amritsar,2023-04-02,Brakes,196,306000
DLR-0660,Amritsar,2020-11-07,Suspension,47,468000
DLR-0660,Amritsar,2021-02-03,Suspension,426,326000
DLR-0660,Amritsar,2024-08-18,Filters,336,411000
DLR-0660,Amritsar,2024-04-05,Suspension,357,548000
DLR-0660,Amritsar,2020-05-16,Transmission,403,363000
DLR-0660,Amritsar,2020-01-10,Electrical,50,470000
DLR-0660,Amritsar,2020-12-09,Tyres & Wheels,33,520000
DLR-0660,Amritsar,2021-01-10,Suspension,72,462000
DLR-0660,Amritsar,2023-01-29,Filters,257,368000
DLR-0660,Amritsar,2021-01-18,Engine Parts,436,428000
DLR-0660,Amritsar,2020-08-18,Electrical,328,254000
DLR-0660,Amritsar,2021-12-13,Engine Parts,469,300000
DLR-0660,Amritsar,2024-10-03,Suspension,60,316000
DLR-0660,Amritsar,2023-09-20,Tyres & Wheels,258,572000
DLR-0660,Amritsar,2023-07-25,Body Parts,214,297000
DLR-0660,Amritsar,2023-03-24,Engine Parts,13,296000
DLR-0660,Amritsar,2023-12-02,Engine Parts,363,276000
DLR-0660,Amritsar,2020-08-03,Brakes,497,420000
DLR-0661,Mumbai,2022-02-09,Body Parts,441,869000
DLR-0661,Mumbai,2024-12-14,Suspension,430,1057000
DLR-0661,Mumbai,2024-03-31,Electrical,490,974000
DLR-0661,Mumbai,2021-08-25,Transmission,281,564000
DLR-0661,Mumbai,2021-05-03,Transmission,121,679000
DLR-0661,Mumbai,2024-05-24,Tyres & Wheels,68,1113000
DLR-0661,Mumbai,2022-02-02,Brakes,170,799000
DLR-0661,Mumbai,2021-08-06,Tyres & Wheels,165,1078000
DLR-0661,Mumbai,2022-06-10,Brakes,68,810000
DLR-0661,Mumbai,2022-08-10,Engine Parts,469,646000
DLR-0661,Mumbai,2024-01-05,Tyres & Wheels,15,779000
DLR-0661,Mumbai,2020-09-30,Tyres & Wheels,82,646000
DLR-0661,Mumbai,2022-12-27,Electrical,473,727000
DLR-0661,Mumbai,2020-03-08,Transmission,37,880000
DLR-0661,Mumbai,2020-04-05,Suspension,346,942000
DLR-0661,Mumbai,2024-02-09,Engine Parts,450,522000
DLR-0661,Mumbai,2024-11-15,Suspension,154,837000
DLR-0661,Mumbai,2023-07-08,Brakes,101,723000
DLR-0661,Mumbai,2024-09-10,Suspension,95,710000
DLR-0661,Mumbai,2020-08-19,Filters,351,867000
DLR-0661,Mumbai,2023-10-27,Engine Parts,22,730000
DLR-0661,Mumbai,2022-02-06,Suspension,101,1116000
DLR-0661,Mumbai,2021-06-27,Brakes,289,1078000
DLR-0661,Mumbai,2021-04-23,Electrical,359,1076000
DLR-0661,Mumbai,2024-02-16,Body Parts,105,741000
DLR-0661,Mumbai,2023-12-27,Tyres & Wheels,206,648000
DLR-0661,Mumbai,2020-11-24,Body Parts,85,856000
DLR-0662,Guwahati,2024-12-15,Electrical,55,356000
DLR-0662,Guwahati,2021-03-27,Brakes,60,315000
DLR-0662,Guwahati,2022-06-13,Tyres & Wheels,298,264000
DLR-0662,Guwahati,2021-12-10,Transmission,94,366000
DLR-0662,Guwahati,2022-12-19,Suspension,95,334000
DLR-0662,Guwahati,2024-12-28,Filters,262,432000
DLR-0662,Guwahati,2023-10-23,Engine Parts,61,430000
DLR-0662,Guwahati,2024-03-14,Brakes,215,469000
DLR-0662,Guwahati,2022-07-02,Brakes,67,257000
DLR-0662,Guwahati,2024-07-02,Filters,482,406000
DLR-0662,Guwahati,2022-08-17,Filters,387,305000
DLR-0662,Guwahati,2020-10-04,Engine Parts,101,260000
DLR-0662,Guwahati,2021-10-17,Brakes,180,331000
DLR-0662,Guwahati,2021-01-21,Filters,457,466000
DLR-0662,Guwahati,2021-06-09,Electrical,231,336000
DLR-0662,Guwahati,2022-06-25,Suspension,409,511000
DLR-0662,Guwahati,2020-02-02,Electrical,97,419000
DLR-0662,Guwahati,2020-03-24,Transmission,52,335000
DLR-0662,Guwahati,2022-09-16,Body Parts,116,474000
DLR-0662,Guwahati,2023-08-05,Engine Parts,154,410000
DLR-0663,Jaipur,2022-01-09,Suspension,49,653000
DLR-0663,Jaipur,2023-05-30,Transmission,409,1212000
DLR-0663,Jaipur,2020-06-01,Engine Parts,350,892000
DLR-0663,Jaipur,2021-12-02,Engine Parts,239,844000
DLR-0663,Jaipur,2021-10-22,Body Parts,11,669000
DLR-0663,Jaipur,2022-12-16,Transmission,266,1076000
DLR-0663,Jaipur,2021-10-17,Electrical,290,943000
DLR-0663,Jaipur,2021-08-19,Filters,485,966000
DLR-0663,Jaipur,2022-09-29,Tyres & Wheels,41,738000
DLR-0663,Jaipur,2021-04-21,Tyres & Wheels,268,1007000
DLR-0663,Jaipur,2021-05-28,Filters,241,1022000
DLR-0663,Jaipur,2023-06-03,Tyres & Wheels,35,706000
DLR-0663,Jaipur,2024-02-11,Engine Parts,296,557000
DLR-0663,Jaipur,2023-09-03,Suspension,22,956000
DLR-0663,Jaipur,2023-08-25,Tyres & Wheels,211,525000
DLR-0663,Jaipur,2021-07-12,Transmission,435,870000
DLR-0663,Jaipur,2020-03-23,Body Parts,488,751000
DLR-0663,Jaipur,2022-11-10,Suspension,174,1084000
DLR-0663,Jaipur,2021-11-02,Engine Parts,53,761000
DLR-0663,Jaipur,2022-10-15,Electrical,236,1061000
DLR-0664,Bhopal,2022-07-19,Tyres & Wheels,134,443000
DLR-0664,Bhopal,2024-01-24,Electrical,290,640000
DLR-0664,Bhopal,2021-01-18,Engine Parts,70,778000
DLR-0664,Bhopal,2024-09-30,Suspension,76,371000
DLR-0664,Bhopal,2020-01-23,Body Parts,65,548000
DLR-0664,Bhopal,2020-07-03,Electrical,42,867000
DLR-0664,Bhopal,2024-08-19,Suspension,140,519000
DLR-0664,Bhopal,2020-02-26,Filters,468,518000
DLR-0664,Bhopal,2021-02-04,Filters,283,613000
DLR-0664,Bhopal,2020-03-04,Brakes,463,515000
DLR-0664,Bhopal,2023-06-19,Engine Parts,196,288000
DLR-0664,Bhopal,2020-03-01,Electrical,165,657000
DLR-0664,Bhopal,2020-03-25,Filters,171,250000
DLR-0664,Bhopal,2020-05-11,Brakes,355,456000
DLR-0664,Bhopal,2022-08-18,Transmission,448,667000
DLR-0664,Bhopal,2022-08-30,Brakes,378,464000
DLR-0664,Bhopal,2020-06-30,Tyres & Wheels,35,420000
DLR-0664,Bhopal,2023-09-30,Filters,149,624000
DLR-0664,Bhopal,2023-01-12,Body Parts,490,399000
DLR-0664,Bhopal,2024-07-20,Tyres & Wheels,300,351000
DLR-0664,Bhopal,2022-06-11,Filters,497,546000
DLR-0664,Bhopal,2021-02-03,Brakes,93,486000
DLR-0665,Lucknow,2024-08-25,Engine Parts,239,348000
DLR-0665,Lucknow,2024-02-20,Engine Parts,167,593000
DLR-0665,Lucknow,2023-07-23,Transmission,288,570000
DLR-0665,Lucknow,2023-11-03,Brakes,491,463000
DLR-0665,Lucknow,2021-05-19,Brakes,305,472000
DLR-0665,Lucknow,2020-05-07,Brakes,61,571000
DLR-0665,Lucknow,2024-03-22,Transmission,430,665000
DLR-0665,Lucknow,2021-11-17,Filters,265,473000
DLR-0665,Lucknow,2024-06-17,Filters,247,595000
DLR-0665,Lucknow,2022-06-18,Filters,471,583000
DLR-0665,Lucknow,2020-05-25,Body Parts,76,624000
DLR-0665,Lucknow,2021-07-02,Filters,387,515000
DLR-0665,Lucknow,2020-02-29,Brakes,257,391000
DLR-0665,Lucknow,2020-03-20,Electrical,414,450000
DLR-0665,Lucknow,2020-07-12,Tyres & Wheels,226,555000
DLR-0665,Lucknow,2021-09-19,Body Parts,48,746000
DLR-0665,Lucknow,2022-09-16,Tyres & Wheels,398,447000
DLR-0665,Lucknow,2024-06-23,Engine Parts,76,615000
DLR-0665,Lucknow,2024-12-16,Electrical,350,467000
DLR-0665,Lucknow,2021-02-25,Engine Parts,138,524000
DLR-0665,Lucknow,2023-12-12,Body Parts,500,707000
DLR-0665,Lucknow,2021-04-16,Transmission,241,609000
DLR-0665,Lucknow,2022-10-30,Electrical,235,349000
DLR-0665,Lucknow,2022-07-31,Electrical,175,436000
DLR-0666,Hyderabad,2024-02-01,Electrical,40,1091000
DLR-0666,Hyderabad,2023-06-18,Body Parts,335,868000
DLR-0666,Hyderabad,2023-04-19,Electrical,282,610000
DLR-0666,Hyderabad,2021-07-02,Tyres & Wheels,411,676000
DLR-0666,Hyderabad,2021-04-27,Body Parts,372,981000
DLR-0666,Hyderabad,2022-10-25,Tyres & Wheels,99,1039000
DLR-0666,Hyderabad,2022-07-28,Electrical,327,844000
DLR-0666,Hyderabad,2023-05-29,Suspension,120,1335000
DLR-0666,Hyderabad,2023-07-11,Body Parts,368,1005000
DLR-0666,Hyderabad,2022-08-25,Engine Parts,93,791000
DLR-0666,Hyderabad,2023-12-04,Transmission,25,677000
DLR-0666,Hyderabad,2024-07-28,Suspension,304,645000
DLR-0666,Hyderabad,2022-10-27,Filters,350,907000
DLR-0666,Hyderabad,2022-05-17,Suspension,375,742000
DLR-0666,Hyderabad,2023-05-26,Transmission,402,1175000
DLR-0666,Hyderabad,2022-02-25,Transmission,283,1133000
DLR-0666,Hyderabad,2021-08-08,Transmission,79,967000
DLR-0666,Hyderabad,2023-10-19,Tyres & Wheels,137,604000
DLR-0666,Hyderabad,2023-04-14,Suspension,173,706000
DLR-0666,Hyderabad,2024-01-20,Filters,417,1091000
DLR-0666,Hyderabad,2023-10-18,Body Parts,77,727000
DLR-0666,Hyderabad,2023-12-25,Suspension,318,1064000
DLR-0666,Hyderabad,2020-06-07,Filters,348,935000
DLR-0667,Ahmedabad,2022-04-09,Electrical,413,850000
DLR-0667,Ahmedabad,2020-11-14,Tyres & Wheels,137,699000
DLR-0667,Ahmedabad,2021-11-13,Suspension,435,821000
DLR-0667,Ahmedabad,2021-04-25,Transmission,468,878000
DLR-0667,Ahmedabad,2020-01-07,Filters,332,1047000
DLR-0667,Ahmedabad,2020-11-19,Engine Parts,446,663000
DLR-0667,Ahmedabad,2020-08-01,Filters,227,787000
DLR-0667,Ahmedabad,2021-02-02,Suspension,148,849000
DLR-0667,Ahmedabad,2024-05-15,Engine Parts,69,973000
DLR-0667,Ahmedabad,2021-06-20,Electrical,57,658000
DLR-0667,Ahmedabad,2022-02-05,Filters,363,577000
DLR-0667,Ahmedabad,2021-02-05,Transmission,461,975000
DLR-0667,Ahmedabad,2023-11-12,Body Parts,100,536000
DLR-0667,Ahmedabad,2024-11-24,Filters,118,1097000
DLR-0667,Ahmedabad,2022-04-01,Electrical,419,809000
DLR-0667,Ahmedabad,2024-11-14,Filters,103,530000
DLR-0667,Ahmedabad,2024-12-21,Suspension,109,744000
DLR-0667,Ahmedabad,2022-01-16,Tyres & Wheels,26,916000
DLR-0667,Ahmedabad,2021-08-03,Transmission,146,733000
DLR-0667,Ahmedabad,2022-01-15,Body Parts,419,844000
DLR-0667,Ahmedabad,2024-01-07,Brakes,388,988000
DLR-0667,Ahmedabad,2024-12-15,Transmission,114,800000
DLR-0667,Ahmedabad,2021-07-08,Transmission,488,653000
DLR-0667,Ahmedabad,2020-10-28,Brakes,49,780000
DLR-0667,Ahmedabad,2020-08-03,Tyres & Wheels,183,1123000
DLR-0667,Ahmedabad,2021-06-27,Transmission,160,1177000
DLR-0667,Ahmedabad,2023-03-08,Body Parts,254,436000
DLR-0668,Delhi,2020-12-07,Brakes,333,1058000
DLR-0668,Delhi,2023-02-09,Transmission,101,890000
DLR-0668,Delhi,2024-10-19,Transmission,203,1025000
DLR-0668,Delhi,2021-05-01,Brakes,470,730000
DLR-0668,Delhi,2022-01-21,Brakes,92,486000
DLR-0668,Delhi,2023-07-02,Brakes,72,957000
DLR-0668,Delhi,2022-04-15,Transmission,395,652000
DLR-0668,Delhi,2022-10-02,Electrical,471,562000
DLR-0668,Delhi,2021-05-30,Filters,157,576000
DLR-0668,Delhi,2020-12-30,Tyres & Wheels,98,960000
DLR-0668,Delhi,2021-06-02,Tyres & Wheels,382,868000
DLR-0668,Delhi,2021-02-22,Body Parts,119,996000
DLR-0668,Delhi,2023-08-27,Tyres & Wheels,201,974000
DLR-0668,Delhi,2024-04-15,Brakes,194,756000
DLR-0668,Delhi,2021-05-06,Engine Parts,41,826000
DLR-0668,Delhi,2022-08-09,Body Parts,424,738000
DLR-0668,Delhi,2020-09-01,Transmission,198,798000
DLR-0668,Delhi,2023-08-26,Brakes,418,647000
DLR-0668,Delhi,2022-12-19,Suspension,448,918000
DLR-0668,Delhi,2021-07-23,Tyres & Wheels,462,1055000
DLR-0668,Delhi,2023-03-10,Electrical,479,677000
DLR-0668,Delhi,2023-11-08,Suspension,34,1096000
DLR-0668,Delhi,2021-11-26,Tyres & Wheels,426,863000
DLR-0668,Delhi,2024-12-24,Electrical,143,888000
DLR-0669,Vadodara,2024-02-24,Suspension,49,289000
DLR-0669,Vadodara,2020-02-22,Brakes,81,275000
DLR-0669,Vadodara,2021-05-29,Filters,163,529000
DLR-0669,Vadodara,2021-05-03,Tyres & Wheels,283,613000
DLR-0669,Vadodara,2023-08-03,Filters,491,423000
DLR-0669,Vadodara,2020-12-10,Transmission,115,727000
DLR-0669,Vadodara,2024-03-05,Engine Parts,428,606000
DLR-0669,Vadodara,2023-07-25,Brakes,481,392000
DLR-0669,Vadodara,2021-07-04,Filters,16,514000
DLR-0669,Vadodara,2022-05-21,Filters,387,832000
DLR-0669,Vadodara,2024-03-02,Filters,68,348000
DLR-0669,Vadodara,2024-01-25,Engine Parts,203,579000
DLR-0669,Vadodara,2024-07-14,Filters,134,468000
DLR-0669,Vadodara,2024-03-15,Tyres & Wheels,477,602000
DLR-0669,Vadodara,2021-09-25,Brakes,461,675000
DLR-0669,Vadodara,2024-07-21,Electrical,419,460000
DLR-0669,Vadodara,2024-10-23,Brakes,275,655000
DLR-0669,Vadodara,2022-10-02,Engine Parts,207,799000
DLR-0669,Vadodara,2021-11-23,Engine Parts,227,519000
DLR-0669,Vadodara,2020-06-07,Transmission,234,612000
DLR-0669,Vadodara,2020-06-20,Body Parts,307,433000
DLR-0669,Vadodara,2020-01-19,Brakes,65,513000
DLR-0669,Vadodara,2020-12-03,Body Parts,11,487000
DLR-0669,Vadodara,2020-10-11,Suspension,51,614000
DLR-0669,Vadodara,2022-04-30,Engine Parts,10,667000
DLR-0670,Ahmedabad,2024-04-08,Engine Parts,105,818000
DLR-0670,Ahmedabad,2022-09-11,Electrical,295,1147000
DLR-0670,Ahmedabad,2024-07-19,Filters,414,1146000
DLR-0670,Ahmedabad,2024-10-27,Suspension,337,1009000
DLR-0670,Ahmedabad,2020-09-30,Brakes,483,737000
DLR-0670,Ahmedabad,2020-12-19,Engine Parts,293,718000
DLR-0670,Ahmedabad,2022-03-11,Brakes,145,678000
DLR-0670,Ahmedabad,2024-03-10,Transmission,82,1030000
DLR-0670,Ahmedabad,2022-01-31,Engine Parts,445,598000
DLR-0670,Ahmedabad,2022-08-04,Filters,400,975000
DLR-0670,Ahmedabad,2022-02-18,Tyres & Wheels,268,624000
DLR-0670,Ahmedabad,2024-11-27,Transmission,93,1005000
DLR-0670,Ahmedabad,2020-03-07,Engine Parts,341,843000
DLR-0670,Ahmedabad,2020-05-18,Transmission,53,1107000
DLR-0670,Ahmedabad,2021-07-23,Transmission,79,1068000
DLR-0670,Ahmedabad,2021-06-11,Filters,17,1127000
DLR-0670,Ahmedabad,2023-08-07,Tyres & Wheels,124,1132000
DLR-0670,Ahmedabad,2024-09-20,Tyres & Wheels,96,869000
DLR-0670,Ahmedabad,2021-05-20,Filters,44,608000
DLR-0670,Ahmedabad,2024-01-11,Body Parts,306,629000
DLR-0670,Ahmedabad,2022-01-24,Electrical,275,423000
DLR-0670,Ahmedabad,2023-12-14,Body Parts,388,623000
DLR-0670,Ahmedabad,2023-05-11,Transmission,243,854000
DLR-0670,Ahmedabad,2021-10-24,Tyres & Wheels,367,728000
DLR-0671,Bengaluru,2021-03-12,Tyres & Wheels,369,804000
DLR-0671,Bengaluru,2024-04-15,Electrical,313,939000
DLR-0671,Bengaluru,2021-04-15,Engine Parts,184,779000
DLR-0671,Bengaluru,2021-10-05,Tyres & Wheels,254,616000
DLR-0671,Bengaluru,2023-03-23,Tyres & Wheels,347,829000
DLR-0671,Bengaluru,2024-08-07,Suspension,209,660000
DLR-0671,Bengaluru,2022-06-27,Filters,18,786000
DLR-0671,Bengaluru,2022-08-18,Transmission,378,1109000
DLR-0671,Bengaluru,2023-07-05,Brakes,30,786000
DLR-0671,Bengaluru,2022-01-25,Suspension,319,1194000
DLR-0671,Bengaluru,2021-07-12,Brakes,172,1126000
DLR-0671,Bengaluru,2020-01-10,Transmission,428,724000
DLR-0671,Bengaluru,2024-09-30,Suspension,301,618000
DLR-0671,Bengaluru,2020-04-24,Suspension,184,829000
DLR-0671,Bengaluru,2024-07-13,Filters,389,1071000
DLR-0671,Bengaluru,2020-02-22,Electrical,281,742000
DLR-0671,Bengaluru,2021-12-29,Filters,326,1022000
DLR-0671,Bengaluru,2023-07-19,Filters,227,1082000
DLR-0671,Bengaluru,2024-01-07,Engine Parts,447,685000
DLR-0671,Bengaluru,2023-06-18,Filters,118,705000
DLR-0671,Bengaluru,2022-01-01,Transmission,356,983000
DLR-0671,Bengaluru,2022-08-16,Filters,18,870000
DLR-0671,Bengaluru,2022-09-22,Body Parts,442,703000
DLR-0671,Bengaluru,2020-06-16,Electrical,54,770000
DLR-0671,Bengaluru,2020-04-26,Brakes,266,826000
DLR-0671,Bengaluru,2021-08-18,Electrical,209,527000
DLR-0672,Hyderabad,2023-09-20,Electrical,204,993000
DLR-0672,Hyderabad,2021-09-28,Transmission,478,744000
DLR-0672,Hyderabad,2020-07-31,Engine Parts,458,283000
DLR-0672,Hyderabad,2024-05-26,Electrical,447,835000
DLR-0672,Hyderabad,2021-07-22,Body Parts,308,692000
DLR-0672,Hyderabad,2021-08-23,Engine Parts,266,1178000
DLR-0672,Hyderabad,2021-12-15,Suspension,174,723000
DLR-0672,Hyderabad,2022-04-10,Body Parts,133,620000
DLR-0672,Hyderabad,2021-11-19,Electrical,420,942000
DLR-0672,Hyderabad,2021-07-20,Suspension,250,708000
DLR-0672,Hyderabad,2024-05-01,Tyres & Wheels,401,684000
DLR-0672,Hyderabad,2024-02-03,Body Parts,29,942000
DLR-0672,Hyderabad,2024-08-12,Tyres & Wheels,380,632000
DLR-0672,Hyderabad,2022-05-04,Body Parts,406,549000
DLR-0672,Hyderabad,2024-05-04,Body Parts,244,1185000
DLR-0672,Hyderabad,2021-04-02,Tyres & Wheels,458,956000
DLR-0672,Hyderabad,2024-10-26,Transmission,296,787000
DLR-0672,Hyderabad,2024-07-21,Body Parts,382,839000
DLR-0672,Hyderabad,2024-03-15,Electrical,179,941000
DLR-0672,Hyderabad,2020-06-04,Electrical,97,1035000
DLR-0672,Hyderabad,2021-11-08,Transmission,224,689000
DLR-0672,Hyderabad,2022-07-26,Engine Parts,52,913000
DLR-0673,Bengaluru,2024-07-07,Body Parts,405,739000
DLR-0673,Bengaluru,2020-12-13,Electrical,446,802000
DLR-0673,Bengaluru,2022-09-10,Electrical,328,872000
DLR-0673,Bengaluru,2021-07-14,Filters,177,839000
DLR-0673,Bengaluru,2024-12-01,Electrical,117,987000
DLR-0673,Bengaluru,2024-05-29,Filters,264,937000
DLR-0673,Bengaluru,2021-06-05,Engine Parts,82,538000
DLR-0673,Bengaluru,2020-05-03,Suspension,350,568000
DLR-0673,Bengaluru,2022-11-24,Body Parts,147,766000
DLR-0673,Bengaluru,2020-03-18,Tyres & Wheels,10,1206000
DLR-0673,Bengaluru,2020-04-30,Transmission,398,670000
DLR-0673,Bengaluru,2020-07-02,Body Parts,302,798000
DLR-0673,Bengaluru,2024-01-03,Brakes,491,733000
DLR-0673,Bengaluru,2020-09-20,Transmission,83,729000
DLR-0673,Bengaluru,2022-04-29,Body Parts,250,876000
DLR-0673,Bengaluru,2024-12-25,Body Parts,123,1120000
DLR-0673,Bengaluru,2024-09-10,Body Parts,45,931000
DLR-0673,Bengaluru,2023-12-19,Suspension,355,679000
DLR-0673,Bengaluru,2023-05-30,Tyres & Wheels,202,1391000
DLR-0673,Bengaluru,2023-12-15,Suspension,180,856000
DLR-0673,Bengaluru,2020-11-25,Transmission,223,725000
DLR-0673,Bengaluru,2020-05-24,Transmission,76,1122000
DLR-0673,Bengaluru,2024-01-20,Filters,392,746000
DLR-0673,Bengaluru,2020-12-09,Engine Parts,148,1173000
DLR-0673,Bengaluru,2020-05-01,Body Parts,82,666000
DLR-0673,Bengaluru,2020-02-15,Filters,414,1126000
DLR-0673,Bengaluru,2021-05-18,Suspension,144,880000
DLR-0674,Indore,2020-06-05,Brakes,279,678000
DLR-0674,Indore,2023-05-11,Tyres & Wheels,279,757000
DLR-0674,Indore,2022-10-12,Suspension,239,363000
DLR-0674,Indore,2020-10-21,Electrical,343,676000
